spatial_info_id,installation_location,road_name,longitude,latitude,district_code,district_name,parking_violation_note,weekday_start_time_am,weekday_start_time_pm,weekday_end_time_am,weekday_end_time_pm,saturday_start_time_am,saturday_start_time_pm,saturday_end_time_am,saturday_end_time_pm,holiday_start_time_am,holiday_start_time_pm,holiday_end_time_am,holiday_end_time_pm
84,논공평광1 2차,논공로9길,128.443434,35.73042699,8,달성군,평광현대아파트 105동 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
85,다사죽곡우리은행(죽곡초 일부),달구벌대로174길,128.464136,35.85838374,8,달성군,우리은행 죽곡점 앞,7:30,-,20:00,-,7:30,-,17:00,-,-,-,-,-
86,다사초등학교,다사로,128.4583336,35.86785374,8,달성군,다사초등학교 앞 삼거리 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
87,대실역,대실역남로,128.465425,35.85723711,8,달성군,대실역 2번출구 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
88,매곡사거리,달구벌대로,128.459237,35.86265408,8,달성군,맘스터치앞,7:30,-,20:00,-,7:30,-,20:00,-,7:30,-,20:00,-
89,서동초등학교 삼거리,궁산1길,128.4895352,35.87155062,8,달성군,서동초삼거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
810,서재보성아파트 앞,서재로,128.4969415,35.87579174,8,달성군,서재보성아파트 교차로,7:30,-,20:00,-,-,-,-,-,-,-,-,-
811,서재중학교(서재초 일부),서재로,128.4974142,35.87367542,8,달성군,롯데슈퍼 앞 서재중학교 입구 사거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
812,세천초등학교,세천로,128.4807023,35.87499167,8,달성군,세천초교 입구 앞 육교,7:30,-,20:00,-,-,-,-,-,-,-,-,-
813,왕선초등학교 사거리,대실역북로,128.4643755,35.86373502,8,달성군,서남왕족발 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
814,죽곡농협지점앞,대실역북로2길,128.4667349,35.85807409,8,달성군,삼영메디빌딩 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
815,죽곡다이소 앞,달구벌대로,128.4637548,35.85923136,8,달성군,다이소 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
816,죽곡청아람4단지(대실초 일부),대실역남로,128.4643818,35.85465639,8,달성군,,7:30,-,20:00,-,-,-,-,-,-,-,-,-
817,죽곡초등학교,죽곡1길,128.4636971,35.85695167,8,달성군,죽곡초등학교 정문 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
818,죽곡하우젠트아너스빌 입구,대실역북로1길,128.46443,35.86014979,8,달성군,죽곡하우젠트아너스빌 입구,7:30,-,20:00,-,-,-,-,-,-,-,-,-
819,죽곡휴먼시아1단지,대실역북로1길,128.4662553,35.85853332,8,달성군,죽곡휴먼시아 1단지 정문 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
820,문양역앞,문양역길,128.4380248,35.86435394,8,달성군,문양역 앞,7:30,-,20:00,-,9:00,-,17:00,-,9:00,-,17:00,-
821,매곡초 삼거리,대실역북로3길,128.4676397,35.86240579,8,달성군,,7:30,-,20:00,-,-,-,-,-,-,-,-,-
822,옥포 천년나무 2단지 앞(강림초일부),돌미로2길,128.4382923,35.7793134,8,달성군,천년나무2단지 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
823,옥포대성베르힐 4단지,돌미로,128.4425418,35.78109636,8,달성군,베르힐4단지 앞 삼거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
824,옥포초등학교,비슬로,128.4627213,35.78836221,8,달성군,옥포한의원 앞 삼거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
825,대구은행 테크노폴리스점(유가초일부),테크노북로9길,128.4639111,35.69362932,8,달성군,비슬사거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
826,유가읍행정복지센터 후문(비슬초앞),테크노북로6길,128.4600834,35.69498521,8,달성군,유가읍행복복지센터 후문,7:30,-,20:00,-,-,-,-,-,-,-,-,-
827,유가초등학교 앞,테크노대로5길,128.4667714,35.69173455,8,달성군,유가초등학교 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
828,유가파출소,테크노상업로,128.4607827,35.69364535,8,달성군,유가파출소 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
829,포산북사거리,테크노중앙대로,128.457881,35.69349797,8,달성군,테크노폴리스 하이젠스타 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
830,포산중학교(비슬초 뒤),테크노북로5길,128.4607596,35.69693717,8,달성군,포산중학교 앞 사거리 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
831,유가사거리,테크노중앙대로1길,128.4527074,35.67490761,8,달성군,유가사거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
832,유가사입구 사거리,테크노북로9길,128.4696915,35.69359839,8,달성군,,7:30,-,20:00,-,-,-,-,-,-,-,-,-
833,달성경찰서주변,현풍중앙로,128.4465971,35.69201949,8,달성군,달성경찰서 옆 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
834,비슬초(고래들)사거리,테크노북로,128.4576409,35.69692626,8,달성군,고래들사거리,7:30,-,20:00,-,-,-,-,-,-,-,-,-
835,현풍 천년나무 삼거리,테크노북로4길,128.4559696,35.69356026,8,달성군,제일풍경채  천년나무3단지,7:30,-,20:00,-,-,-,-,-,-,-,-,-
836,현풍농협,현풍중앙로,128.4435808,35.69720588,8,달성군,현풍 농협 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
837,현풍다이소 앞,테크노대로2길,128.4490091,35.68902777,8,달성군,중리사거리,7:30,-,20:00,-,7:30,-,20:00,-,7:30,-,20:00,-
838,현풍시외버스터미널,현풍중앙로,128.4415065,35.69959833,8,달성군,더나은병원 앞 부근-군민체육관근처,7:30,-,20:00,-,-,-,-,-,-,-,-,-
839,현풍축산농협,현풍중앙로,128.4453204,35.6946738,8,달성군,달성축산농협 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
840,강동연합병원앞,사문진로,128.4963508,35.80409619,8,달성군,화원강동연합병원 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
841,대곡역,비슬로,128.5120109,35.80932007,8,달성군,대곡역 1번출구 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
842,명곡네거리(명곡초 앞),명곡로,128.4965787,35.79786373,8,달성군,명곡우체국 대각선 건너,7:30,-,20:00,-,-,-,-,-,-,-,-,-
843,명곡미래빌5단지 후문,화암로,128.4934765,35.79688295,8,달성군,명곡미래빌5단지 후문,7:30,-,20:00,-,-,-,-,-,-,-,-,-
844,화남초등학교,인흥길,128.4995624,35.79983999,8,달성군,명곡미래빌 1단지 후문 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
845,화동초등학교,성암로,128.5101061,35.80015839,8,달성군,화동초등학교 정문 앞 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
846,화원교앞,비슬로509길,128.4951737,35.8024567,8,달성군,화원이진캐스빌 상가앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
847,화원읍 사무소 앞,비슬로,128.4998839,35.80401338,8,달성군,화원읍 사무소 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
51,읍내동 동아아울렛(강북서적),구암로,128.5510246,35.93236733,5,북구,구간 (롯데리아 ↔ 코스모스아파트 )  설치일자 - 2006-04-14,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
52,태전동 네오시티프라자,칠곡로,128.548349,35.93140473,5,북구,구간 (네오시티플라자↔ 팔공한의원)  설치일자 - 2006-04-14,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
53,노원동 엠 병원,팔달로,128.5658073,35.88918562,5,북구,구간 (팔달신협↔ 덕인한의원 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
54,산격시장 농협,동북로,128.610183,35.89957857,5,북구,구간 (산격시장 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
55,산격시장 대구은행,동북로,128.6117164,35.89887814,5,북구,구간 (산격시장 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
56,칠성시장,신암로,128.6060384,35.87558766,5,북구,구간 (칠성교 네거리 ↔ 대백주방 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
57,검단동 유성아파트,검단로,128.6200013,35.90674336,5,북구,구간 (유성아파트 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
58,대현동 강남약국,신암로,128.6107197,35.87993809,5,북구,구간 (동대구시장 ↔ 이디다스 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
59,태전동 시외버스하차장,칠곡로,128.5479179,35.93005246,5,북구,구간 (제중원한약방 ↔ SK대리점 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
510,태전동 보건대,영송로,128.5443299,35.92713515,5,북구,구간 (피쉬앤그릴 ↔ 보건대 입구 )  설치일자 - 2007-04-02,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
511,대현동 동대구시장,대현로,128.6095022,35.8824669,5,북구,구간 (동대구시장 ↔ 늘푸른아파트 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
512,동천동 참약국,학정로,128.5635601,35.94308443,5,북구,구간 (신한은행 ↔ 그린파크사우나 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
513,동천동 동신빌딩,동암로,128.5625672,35.94421474,5,북구,구간 (시너스 ↔ 그린파크사우나 )  설치일자 - 2008-06-16,7:00,-,20:00,-,-,-,-,-,-,-,-,-
514,산격동 경대북문,대학로,128.6088041,35.89213655,5,북구,구간 (경대북문 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
515,매천동 강북컨벤션웨딩,칠곡로,128.5472825,35.90156143,5,북구,구간 (대구북부화물터미널 ↔ 강북컨벤션웨딩)  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
516,복현동 시티병원,동북로,128.6198401,35.89367861,5,북구,구간 (북대구농협 ↔ 쌍용자동차 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
517,팔달신시장 오내과,노원로,128.5651157,35.89118156,5,북구,구간 (현대자동차 ↔ 팔달신시장 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
518,태전동 M&M 빌딩(세종학원),칠곡로,128.5466853,35.92222345,5,북구,구간 (팔공산맥 ↔ 태전삼거리 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
519,태전동 원대새마을금고,칠곡로,128.5476461,35.9272789,5,북구,구간 (현대자동차 ↔ 디지털플라자 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
520,팔달동 대구수산시장,매천로,128.5416501,35.90088757,5,북구,구간 (수산시장 ↔ 제일상가 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
521,노원동 독일약국(중앙당),팔달로,128.5690531,35.88871511,5,북구,구간 (독일약국 ↔ 국민은행 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
522,동천동 신한은행,학정로,128.5635084,35.9426757,5,북구,구간 (칠곡농협 ↔ 하나은행 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
523,관음동 한영정형외과,칠곡로,128.5487798,35.93529241,5,북구,구간 (국민은행 ↔ 대구은행 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
524,서변동 행운보석,호국로,128.5992228,35.92085695,5,북구,구간 (대성빌딩 ↔ 제일빌딩 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
525,구암동 대구은행,학정로,128.5637704,35.94319741,5,북구,구간 (롯데리아↔ 파크랜드 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
526,복현동 KB,동북로,128.6170855,35.89583404,5,북구,구간 (골든타워프라자 ↔ 복현육교 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
527,태전동 관음타운 상가,영송로,128.5444461,35.93074674,5,북구,구간 (메이플유치원 ↔ 대구과학대 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
528,침산동 본죽,침산로,128.5908154,35.88986439,5,북구,구간 (딩컴 ↔ 침산네거리 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
529,농수산물도매시장(1문),매천로18길,128.5445505,35.90382738,5,북구,구간 (농수산물도매시장정문 ↔ 후문 )  설치일자 - 2010-02-19,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
530,농수산물도매시장(3문),매천로18길,128.5426633,35.90405331,5,북구,구간 (농수산물도매시장후문 ↔ 정문 )  설치일자 - 2010-02-19,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
531,칠성동2가 대성시장,공평로,128.6012803,35.87584893,5,북구,구간 (대성시장 ↔ 칠성지하도 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
532,침산동 매일천막,칠성시장로,128.6005014,35.8855138,5,북구,구간 (옥산의원 ↔ 옥산빌라 )  설치일자 - 2008-06-16,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
533,농협중앙회 구암지점,구암로,128.5565942,35.93166422,5,북구,구간 (동천교 ↔ 한국농어촌공사 경북지역본부)  설치일자 - 2012-06-28,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
534,매천삼거리,매천로,128.5421085,35.90893909,5,북구,구간 (칠곡농협 매천지점 ↔ 화성파크드림104동 화성파크드림101동 ↔ 화성빌딩)  설치일자 - 2012-06-28,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
535,동천동 회전교차로,동천로,128.5607868,35.94288279,5,북구,구간 (정소아과 ↔ 세븐밸리 raracost ↔ Barista-b)  설치일자 - 2013-06-10,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
536,경북대 북문 건너편,대학로,128.6092427,35.89253337,5,북구,구간 (카페 파스쿠찌 ↔ NH농협 경북대지점 대구은행 경대지점 ↔ 경대북문앞 버스정류소)  설치일자 - 2013-06-10,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
537,경북대 정문,경대로,128.6141228,35.8849338,5,북구,구간 (경북대 정문)  설치일자 - 2014-06-19,7:00,-,20:00,-,10:00,-,17:00,-,10:00,-,17:00,-
